step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,t_average_density,agents_total_stopped,agents_total_accumulated_waiting_time,agents_average_density
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0
29.0,9,138.0,6.571428571428571,5.982646820140694,9,138.0,0.4364780576529255,0.13869320183163086,9,138.0,0.13869320183163086
58.0,23,534.0,17.225806451612904,3.1234210455730405,23,534.0,0.18489918241886516,0.19152870729129975,23,534.0,0.19152870729129975
95.0,32,1184.0,29.6,1.290067953020878,32,1184.0,0.05669659706613567,0.2509686509334273,32,1184.0,0.2509686509334273
124.0,32,1527.0,32.48936170212766,3.9857078137916457,32,1527.0,0.2137411787623916,0.2773864036632617,32,1527.0,0.2773864036632617
140.0,24,625.0,13.020833333333334,5.223176793193594,24,916.0,0.1678038128917008,0.23115533638605146,24,916.0,0.23115533638605146
159.0,24,389.0,8.644444444444444,4.949303793670749,24,736.0,0.1903557255580182,0.2245508982035928,24,736.0,0.2245508982035928
168.0,26,518.0,12.95,3.3423665629564083,26,876.0,0.12635327771040245,0.21794646002113421,26,876.0,0.21794646002113421
198.0,27,921.0,21.41860465116279,4.617852737618889,27,936.0,0.21295244326712995,0.23775977456851002,27,936.0,0.23775977456851002
208.0,23,468.0,10.4,4.189681025102929,23,743.0,0.1958461088121609,0.2509686509334273,23,743.0,0.2509686509334273
226.0,27,597.0,12.702127659574469,5.309848871921025,27,883.0,0.24919538593167223,0.2575730891158859,27,883.0,0.2575730891158859
247.0,30,1055.0,22.934782608695652,3.8648558847401175,30,1335.0,0.1803586036386465,0.2641775272983445,30,1335.0,0.2641775272983445
259.0,27,988.0,22.454545454545453,3.6317516834870713,27,1268.0,0.15093362962250553,0.24436421275096867,27,1268.0,0.24436421275096867
288.0,27,602.0,14.333333333333334,3.2062185946758794,27,863.0,0.07295505166373506,0.23115533638605143,27,863.0,0.23115533638605143
316.0,31,1125.0,25.0,3.189697323229627,31,1127.0,0.1270951917792497,0.25096865093342724,31,1127.0,0.25096865093342724
334.0,24,785.0,17.065217391304348,3.8127994475061344,24,942.0,0.09454144072143458,0.23775977456851005,24,942.0,0.23775977456851005
371.0,28,979.0,22.25,2.404294368985628,28,1096.0,0.07789703376781341,0.2575730891158859,28,1096.0,0.2575730891158859
395.0,29,1051.0,24.441860465116278,2.8330809189764743,29,1169.0,0.08134449373226037,0.23775977456851005,29,1169.0,0.23775977456851005
411.0,25,934.0,20.304347826086957,5.15910698835516,25,1109.0,0.21387429961355156,0.23775977456851005,25,1109.0,0.23775977456851005
437.0,22,494.0,11.761904761904763,4.724750613935238,22,670.0,0.24338028252294133,0.2311553363860514,22,670.0,0.2311553363860514
473.0,43,1463.0,30.479166666666668,1.2593934496192325,43,1639.0,0.060781577528276114,0.30380415639309616,43,1639.0,0.30380415639309616
489.0,30,1136.0,19.92982456140351,4.369841774381241,30,1541.0,0.1841831497011358,0.31040859457555475,30,1541.0,0.31040859457555475
506.0,38,1731.0,32.05555555555556,3.320485967490857,38,1907.0,0.13486459110898688,0.31040859457555486,38,1907.0,0.31040859457555486
536.0,49,2922.0,51.26315789473684,1.8112267871143215,49,3098.0,0.09543636139915523,0.36275977456851005,49,3098.0,0.36275977456851005
553.0,38,2229.0,34.828125,3.78445284008628,38,2809.0,0.16839728605325344,0.3500352236703065,38,2809.0,0.3500352236703065
567.0,41,2569.0,44.293103448275865,3.2211404283296865,41,2784.0,0.13926585464706726,0.3363420218386756,41,2784.0,0.3363420218386756
589.0,44,3061.0,52.775862068965516,2.716504074267874,44,3276.0,0.09668323900443118,0.3363420218386756,44,3276.0,0.3363420218386756
619.0,33,1047.0,19.754716981132077,4.514941541864097,33,1567.0,0.21276281031054028,0.2905952800281789,33,1567.0,0.2905952800281789
649.0,39,1335.0,24.272727272727273,3.07650627795766,39,1610.0,0.11401546246487027,0.3170130327580134,39,1610.0,0.3170130327580134
668.0,34,1004.0,18.59259259259259,3.4552691363569292,34,1354.0,0.08437281922521754,0.2839908418457203,34,1354.0,0.2839908418457203
698.0,38,1376.0,26.980392156862745,2.998687651256594,38,1490.0,0.10901535929069171,0.29059528002817897,38,1490.0,0.29059528002817897
728.0,44,2351.0,40.53448275862069,2.5672944180044777,44,2378.0,0.13642833132778073,0.356639661852765,44,2378.0,0.356639661852765
776.0,50,3658.0,64.17543859649123,1.449418682337793,50,3674.0,0.06321572431835092,0.35615533638605146,50,3674.0,0.35615533638605146
798.0,48,4457.0,76.84482758620689,1.9393677766323565,48,4473.0,0.06829213438776714,0.3495508982035928,48,4473.0,0.3495508982035928
828.0,34,1776.0,30.620689655172413,4.2180866005935185,34,2384.0,0.20743757981156136,0.323617470940472,34,2384.0,0.323617470940472
835.0,30,1008.0,18.327272727272728,3.0032807857665027,30,2125.0,0.13067127053620267,0.31040859457555475,30,2125.0,0.31040859457555475
861.0,49,818.0,13.40983606557377,1.7985283847167397,49,2691.0,0.054292412318320236,0.36936421275096865,49,2691.0,0.36936421275096865
896.0,44,1828.0,29.9672131147541,3.252912775626317,44,3155.0,0.16255101595732593,0.36275977456851005,44,3155.0,0.36275977456851005
925.0,39,1572.0,26.2,3.417953203912953,39,1906.0,0.10946582829187658,0.3302219091229306,39,1906.0,0.3302219091229306
956.0,47,1511.0,26.051724137931036,2.373435348830869,47,1845.0,0.07102152456219202,0.33682634730538924,47,1845.0,0.33682634730538924
993.0,45,2294.0,40.964285714285715,2.022098564696121,45,2581.0,0.053389519898181054,0.33022190912293065,45,2581.0,0.33022190912293065
1010.0,38,2081.0,34.68333333333333,3.323103364039798,38,2480.0,0.1250649199437929,0.33682634730538924,38,2480.0,0.33682634730538924
1040.0,32,858.0,16.5,4.020641006537716,32,1524.0,0.2047134303844955,0.30380415639309616,32,1524.0,0.30380415639309616
1070.0,48,1846.0,32.964285714285715,1.2033891341312588,48,2457.0,0.07467531508529773,0.3632441000352237,48,2457.0,0.3632441000352237
1092.0,39,1861.0,31.54237288135593,2.650825811244454,39,2376.0,0.10507669270051868,0.3500352236703065,39,2376.0,0.3500352236703065
1100.0,34,1106.0,18.433333333333334,3.4798076404866944,34,2068.0,0.15767017833546124,0.33682634730538924,34,2068.0,0.33682634730538924
1130.0,55,1827.0,29.467741935483872,1.2057748111178,55,3129.0,0.06301034728888104,0.39626629094751675,55,3129.0,0.39626629094751675
1166.0,49,3028.0,48.06349206349206,2.5713380953906495,49,3485.0,0.08838645906660733,0.36936421275096865,49,3485.0,0.36936421275096865
1180.0,38,1919.0,32.52542372881356,3.4783139067522444,38,2925.0,0.11406804569080049,0.323617470940472,38,2925.0,0.323617470940472
1209.0,53,2485.0,38.828125,1.277195721103432,53,3985.0,0.09639519211702777,0.42171539274392394,53,3985.0,0.42171539274392394
1232.0,43,1582.0,24.338461538461537,3.2791981268034207,43,3449.0,0.13980088496089776,0.3759686509334273,43,3449.0,0.3759686509334273
1252.0,39,1547.0,23.439393939393938,3.4019199281755808,39,2791.0,0.1504036362414709,0.3830574145825995,39,2791.0,0.3830574145825995
1281.0,46,1203.0,17.691176470588236,2.9892460550744135,46,2525.0,0.14325220011702447,0.40238640366326167,46,2525.0,0.40238640366326167
1293.0,49,1297.0,19.073529411764707,2.920005853657331,49,2393.0,0.0862864541462171,0.38257308911588583,49,2393.0,0.38257308911588583
1307.0,35,1135.0,17.196969696969695,3.0855541931467716,35,2238.0,0.1184994988987408,0.3830574145825996,35,2238.0,0.3830574145825996
1329.0,41,775.0,12.109375,2.737924407271457,41,2067.0,0.11154375645749331,0.3764529764001409,41,2067.0,0.3764529764001409
1368.0,49,2051.0,32.55555555555556,2.4391338956382267,49,2742.0,0.06109232918236349,0.36275977456851005,49,2742.0,0.36275977456851005
1407.0,46,2705.0,41.61538461538461,2.904377493564057,46,2854.0,0.12492821425366676,0.38257308911588583,46,2854.0,0.38257308911588583
1426.0,39,1538.0,21.661971830985916,3.971775782230231,39,2191.0,0.16628539957617208,0.39626629094751675,39,2191.0,0.39626629094751675
1456.0,54,2457.0,37.22727272727273,2.172042542216552,54,3134.0,0.04481527565199062,0.3830574145825995,54,3134.0,0.3830574145825995
1485.0,45,1934.0,28.865671641791046,3.3311087433904114,45,2727.0,0.15207683920067522,0.38917752729834454,45,2727.0,0.38917752729834454
1507.0,42,1662.0,26.806451612903224,3.430270558649822,42,2489.0,0.13306561530713265,0.3429464600211342,42,2489.0,0.3429464600211342
