step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,t_average_density,agents_total_stopped,agents_total_accumulated_waiting_time,agents_average_density
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0
18.0,9,33.0,2.75,3.0289773253383143,9,33.0,0.00019272122293821953,0.05943994364212751,9,33.0,0.05943994364212751
34.0,8,122.0,5.809523809523809,4.791430393537932,8,122.0,0.24170803191955884,0.1122754491017964,8,122.0,0.1122754491017964
50.0,14,219.0,8.11111111111111,6.326670501623863,14,219.0,0.3236027335796149,0.14529764001408946,14,219.0,0.14529764001408946
68.0,17,406.0,14.0,5.47916969805788,17,406.0,0.24530285859662887,0.15190207819654808,17,406.0,0.15190207819654808
73.0,11,223.0,7.193548387096774,4.9147157916589865,11,367.0,0.2973557172882227,0.17831983092638254,11,367.0,0.17831983092638254
89.0,15,297.0,8.485714285714286,7.049410520951968,15,297.0,0.3672999992382651,0.17171539274392392,15,297.0,0.17171539274392392
105.0,16,299.0,8.794117647058824,6.664558191108659,16,299.0,0.34525956624937426,0.17171539274392394,16,299.0,0.17171539274392394
121.0,17,285.0,8.90625,6.107376643371282,17,286.0,0.21628625119674802,0.15190207819654808,17,286.0,0.15190207819654808
139.0,17,285.0,9.827586206896552,5.336281369168591,17,285.0,0.15197405332956407,0.13869320183163086,17,285.0,0.13869320183163086
157.0,16,288.0,9.290322580645162,5.598196649638917,16,288.0,0.2204400898130823,0.1519020781965481,16,288.0,0.1519020781965481
173.0,14,234.0,7.090909090909091,6.314111221163573,14,234.0,0.2971070033270526,0.15850651637900667,14,234.0,0.15850651637900667
189.0,17,259.0,8.633333333333333,5.556341755789428,17,259.0,0.1712819926095822,0.13869320183163086,17,259.0,0.13869320183163086
207.0,18,329.0,10.28125,5.824060378496277,18,329.0,0.2312678605137427,0.1585065163790067,18,329.0,0.1585065163790067
225.0,15,364.0,10.11111111111111,6.671215411694915,15,364.0,0.3699046933072831,0.17831983092638254,15,364.0,0.17831983092638254
241.0,15,278.0,8.96774193548387,6.497815069850731,15,278.0,0.29781482795479924,0.14529764001408949,15,278.0,0.14529764001408949
257.0,16,229.0,7.896551724137931,4.844232654446499,16,229.0,0.17376256009671928,0.1386932018316309,16,229.0,0.1386932018316309
275.0,16,266.0,9.172413793103448,4.877634919148457,16,266.0,0.06740927711876345,0.12548432546671362,16,266.0,0.12548432546671362
280.0,14,199.0,6.633333333333334,5.276758772144565,14,273.0,0.2644775480518941,0.15190207819654808,14,273.0,0.15190207819654808
296.0,18,370.0,11.935483870967742,5.1120607002724805,18,370.0,0.215564803072233,0.1585065163790067,18,370.0,0.1585065163790067
312.0,17,302.0,9.151515151515152,5.436944835515671,17,314.0,0.22217199525503986,0.16511095456146532,17,314.0,0.16511095456146532
328.0,16,287.0,7.972222222222222,6.664614364234205,16,295.0,0.3446553070663231,0.17831983092638254,16,295.0,0.17831983092638254
346.0,15,310.0,8.61111111111111,7.134452405110232,15,310.0,0.4052104401886182,0.18492426910884113,15,310.0,0.18492426910884113
364.0,16,338.0,9.38888888888889,6.881015757994591,16,338.0,0.397225263353547,0.19152870729129975,16,338.0,0.19152870729129975
380.0,17,285.0,9.5,5.140501990621479,17,288.0,0.20689926705074335,0.15190207819654808,17,288.0,0.15190207819654808
396.0,17,295.0,9.21875,4.991493505916944,17,298.0,0.18853315511240745,0.15850651637900673,17,298.0,0.15850651637900673
415.0,17,346.0,10.484848484848484,5.4903792902592325,17,349.0,0.22750430691483017,0.1651109545614653,17,349.0,0.1651109545614653
433.0,16,365.0,10.13888888888889,6.1891731782569925,16,368.0,0.2921058864459211,0.17831983092638254,16,368.0,0.17831983092638254
449.0,15,261.0,7.25,6.685523223204138,15,281.0,0.3373482395599993,0.17831983092638254,15,281.0,0.17831983092638254
465.0,17,278.0,7.722222222222222,6.630521284050555,17,291.0,0.33613120552376635,0.18492426910884113,17,291.0,0.18492426910884113
483.0,18,368.0,9.945945945945946,6.050272103655734,18,381.0,0.33058217840658155,0.19813314547375838,18,381.0,0.19813314547375838
498.0,18,350.0,11.290322580645162,5.010762938926232,18,364.0,0.07865396188895263,0.13869320183163086,18,364.0,0.13869320183163086
514.0,17,317.0,9.606060606060606,5.517815380571676,17,335.0,0.21996585908764663,0.16511095456146535,17,335.0,0.16511095456146535
530.0,17,274.0,8.303030303030303,5.81568242164756,17,281.0,0.2179602649711416,0.1585065163790067,17,281.0,0.1585065163790067
548.0,18,361.0,11.64516129032258,5.433012456970272,18,362.0,0.18908027560941185,0.15190207819654808,18,362.0,0.15190207819654808
553.0,14,272.0,7.771428571428571,5.7319566731739,14,365.0,0.30666455995665437,0.18492426910884113,14,365.0,0.18492426910884113
569.0,17,368.0,11.151515151515152,5.573714857460812,17,368.0,0.2715176468210264,0.17171539274392392,17,368.0,0.17171539274392392
585.0,15,320.0,8.64864864864865,7.0674419662520656,15,333.0,0.375399193796565,0.19152870729129978,15,333.0,0.19152870729129978
601.0,18,291.0,8.314285714285715,6.304255971691373,18,308.0,0.2721499463909949,0.1717153927439239,18,308.0,0.1717153927439239
620.0,21,402.0,11.166666666666666,5.159031782202926,21,419.0,0.2012071114833812,0.1783198309263825,21,419.0,0.1783198309263825
638.0,21,524.0,14.555555555555555,5.191162794229559,21,528.0,0.19934249921083808,0.18492426910884116,21,528.0,0.18492426910884116
654.0,16,365.0,9.605263157894736,5.970910791628841,16,413.0,0.26112239647122387,0.18492426910884113,16,413.0,0.18492426910884113
670.0,16,261.0,7.909090909090909,5.560364709124728,16,310.0,0.25747818080572105,0.17171539274392397,16,310.0,0.17171539274392397
688.0,18,318.0,8.594594594594595,6.304029009878256,18,355.0,0.3167413676542589,0.18492426910884113,18,355.0,0.18492426910884113
