step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,t_average_density,agents_total_stopped,agents_total_accumulated_waiting_time,agents_average_density
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0
18.0,8,26.0,2.1666666666666665,3.055914375214084,8,26.0,0.004812401966121214,0.05943994364212751,8,26.0,0.05943994364212751
36.0,12,154.0,7.333333333333333,4.2134184094587335,12,154.0,0.18278644626553794,0.11227544910179642,12,154.0,0.11227544910179642
52.0,12,237.0,9.48,5.83698297858229,12,237.0,0.2849040919560513,0.13208876364917227,12,237.0,0.13208876364917227
70.0,16,409.0,14.10344827586207,5.470155427693303,16,409.0,0.313756969148471,0.15850651637900673,16,409.0,0.15850651637900673
88.0,14,223.0,6.194444444444445,7.209426501420227,14,238.0,0.39060291326509344,0.17831983092638254,14,238.0,0.17831983092638254
104.0,19,313.0,9.205882352941176,5.636929045958466,19,328.0,0.2651580183853995,0.17831983092638254,19,328.0,0.17831983092638254
120.0,19,357.0,11.9,3.8440965378327165,19,372.0,0.039144590454995694,0.14529764001408946,19,372.0,0.14529764001408946
138.0,20,434.0,14.0,4.275882578401624,20,449.0,0.07428466905720015,0.14529764001408946,20,449.0,0.14529764001408946
156.0,16,301.0,8.852941176470589,5.642761890674144,16,336.0,0.2606923144676808,0.17171539274392394,16,336.0,0.17171539274392394
172.0,17,291.0,8.558823529411764,5.562830984538316,17,310.0,0.21744481231353224,0.17171539274392392,17,310.0,0.17171539274392392
188.0,20,354.0,11.0625,4.905776071274088,20,373.0,0.15344460053823664,0.1585065163790067,20,373.0,0.1585065163790067
206.0,19,430.0,12.647058823529411,5.1620165547071775,19,449.0,0.1778802999213546,0.1651109545614653,19,449.0,0.1651109545614653
211.0,14,301.0,9.121212121212121,4.890814408721252,14,430.0,0.23708344790841424,0.1717153927439239,14,430.0,0.1717153927439239
227.0,15,336.0,9.6,6.740633406407455,15,339.0,0.3744568742670958,0.17831983092638254,15,339.0,0.17831983092638254
243.0,16,315.0,8.513513513513514,7.213394390933683,16,320.0,0.39722358348738057,0.19152870729129975,16,320.0,0.19152870729129975
259.0,17,280.0,9.03225806451613,5.787344450830935,17,281.0,0.23537721978278411,0.1519020781965481,17,281.0,0.1519020781965481
277.0,17,305.0,8.970588235294118,5.591893083219315,17,306.0,0.25124107417833247,0.17171539274392392,17,306.0,0.17171539274392392
295.0,15,291.0,8.818181818181818,5.722513447957778,15,291.0,0.2802433913133701,0.1651109545614653,15,291.0,0.1651109545614653
