step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,t_average_density,agents_total_stopped,agents_total_accumulated_waiting_time,agents_average_density
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0
16.0,8,19.0,1.5833333333333333,3.715820268165915,8,19.0,0.00812834835964741,0.05943994364212751,8,19.0,0.05943994364212751
32.0,7,107.0,5.631578947368421,5.460137341879661,7,107.0,0.33221426527564424,0.1122754491017964,7,107.0,0.1122754491017964
48.0,11,206.0,7.62962962962963,6.936103335571765,11,206.0,0.36043869071252427,0.13208876364917224,11,206.0,0.13208876364917224
64.0,13,223.0,7.689655172413793,5.777035020152247,13,223.0,0.2361035914980358,0.13869320183163084,13,223.0,0.13869320183163084
83.0,15,303.0,10.448275862068966,5.11067924937484,15,303.0,0.23562817066838984,0.15190207819654808,15,303.0,0.15190207819654808
101.0,18,321.0,10.7,5.436507569933938,18,321.0,0.1767085057868808,0.14529764001408949,18,321.0,0.14529764001408949
119.0,16,269.0,9.607142857142858,5.023999381813305,16,269.0,0.08757523853478542,0.12548432546671365,16,269.0,0.12548432546671365
135.0,13,241.0,8.033333333333333,5.562320216127461,13,241.0,0.1571128207727556,0.13869320183163086,13,241.0,0.13869320183163086
153.0,15,284.0,9.466666666666667,5.349172372763175,15,284.0,0.2097908561181438,0.1519020781965481,15,284.0,0.1519020781965481
171.0,17,330.0,10.0,5.68397840069225,17,330.0,0.2618397242211306,0.16511095456146532,17,330.0,0.16511095456146532
187.0,20,449.0,14.03125,4.344455132441606,20,449.0,0.14491339184922547,0.16511095456146532,20,449.0,0.16511095456146532
206.0,17,307.0,9.029411764705882,5.921922192416061,17,321.0,0.2397817588084495,0.1651109545614653,17,321.0,0.1651109545614653
224.0,20,488.0,13.555555555555555,5.090949663996952,20,490.0,0.2652171445895748,0.19813314547375835,20,490.0,0.19813314547375835
242.0,24,753.0,18.825,5.096141473657886,24,755.0,0.2605213424287326,0.22455089820359284,24,755.0,0.22455089820359284
260.0,19,403.0,10.333333333333334,5.775719049181199,19,488.0,0.26477526567070236,0.19813314547375838,19,488.0,0.19813314547375838
278.0,21,365.0,9.605263157894736,5.17750743031126,21,422.0,0.21389078800682013,0.19813314547375838,21,422.0,0.19813314547375838
294.0,22,408.0,10.461538461538462,4.930539645495784,22,465.0,0.21772795955695873,0.204737583656217,22,465.0,0.204737583656217
310.0,23,517.0,13.605263157894736,5.116165472762162,23,574.0,0.18853805360983572,0.19152870729129978,23,574.0,0.19152870729129978
329.0,18,415.0,10.375,6.240022508717398,18,470.0,0.3279714458251346,0.21134202183867556,18,470.0,0.21134202183867556
347.0,19,389.0,9.261904761904763,6.26852316114266,19,463.0,0.3600452701829868,0.22455089820359284,19,463.0,0.22455089820359284
363.0,23,480.0,10.909090909090908,6.152300218230278,23,538.0,0.3143470324087103,0.23115533638605143,23,538.0,0.23115533638605143
379.0,24,553.0,14.945945945945946,4.387839131949632,24,613.0,0.12001608104395678,0.18492426910884116,24,613.0,0.18492426910884116
398.0,22,439.0,11.256410256410257,4.887125018042692,22,497.0,0.1973173702259584,0.19813314547375838,22,497.0,0.19813314547375838
417.0,21,422.0,11.105263157894736,5.419151453154763,21,476.0,0.2475479687835514,0.19813314547375838,21,476.0,0.19813314547375838
433.0,23,505.0,12.023809523809524,5.868465446728863,23,560.0,0.2813588614260045,0.21794646002113421,23,560.0,0.21794646002113421
449.0,21,515.0,12.560975609756097,5.68810518651995,21,588.0,0.28759771520466154,0.21794646002113421,21,588.0,0.21794646002113421
467.0,17,391.0,9.30952380952381,6.464879142176552,17,496.0,0.38029073150614034,0.2245508982035928,17,496.0,0.2245508982035928
486.0,20,384.0,9.6,6.577395665126076,20,460.0,0.3352099140752086,0.21134202183867562,20,460.0,0.21134202183867562
502.0,23,495.0,11.785714285714286,5.589715287694752,23,572.0,0.2502950030250772,0.21794646002113421,23,572.0,0.21794646002113421
518.0,21,520.0,13.0,5.4149821908617835,21,603.0,0.23659075486894382,0.20473758365621697,21,603.0,0.20473758365621697
536.0,19,393.0,10.342105263157896,5.674615502839418,19,491.0,0.3106457517940608,0.2113420218386756,19,491.0,0.2113420218386756
554.0,21,357.0,8.707317073170731,6.043350187514913,21,436.0,0.2918750536150476,0.21794646002113421,21,436.0,0.21794646002113421
572.0,23,522.0,13.736842105263158,4.466183921494214,23,583.0,0.14994739984804142,0.19813314547375838,23,583.0,0.19813314547375838
588.0,21,564.0,13.75609756097561,6.0364290596526065,21,632.0,0.25783123110858225,0.20473758365621697,21,632.0,0.20473758365621697
607.0,17,413.0,10.58974358974359,6.1347505428367,17,491.0,0.3121434130212589,0.20473758365621697,17,491.0,0.20473758365621697
625.0,18,314.0,8.051282051282051,6.1462038745655025,18,422.0,0.3365533169330638,0.21134202183867562,18,422.0,0.21134202183867562
641.0,23,475.0,12.179487179487179,5.224042798575139,23,555.0,0.2539744470810508,0.21134202183867562,23,555.0,0.21134202183867562
660.0,22,615.0,16.18421052631579,4.686147612102537,22,642.0,0.21344155574565454,0.20473758365621697,22,642.0,0.20473758365621697
679.0,21,508.0,13.025641025641026,4.842124329594331,21,535.0,0.20858926336175318,0.204737583656217,21,535.0,0.204737583656217
697.0,23,430.0,11.025641025641026,4.71137604146478,23,462.0,0.14177565541326367,0.19152870729129975,23,462.0,0.19152870729129975
713.0,23,523.0,14.135135135135135,3.789721957913757,23,555.0,0.0842457905532472,0.19152870729129975,23,555.0,0.19152870729129975
732.0,17,464.0,12.210526315789474,4.458354390822116,17,507.0,0.12441663593246083,0.19152870729129975,17,507.0,0.19152870729129975
750.0,20,466.0,11.948717948717949,5.323927063701755,20,517.0,0.2466487805097223,0.204737583656217,20,517.0,0.204737583656217
766.0,18,362.0,9.05,5.72325345046247,18,461.0,0.26601423148744857,0.204737583656217,18,461.0,0.204737583656217
782.0,23,439.0,10.975,4.948098240774859,23,512.0,0.17197275614962582,0.204737583656217,23,512.0,0.204737583656217
800.0,19,415.0,11.857142857142858,4.890617405417314,19,486.0,0.16886235997727847,0.17831983092638254,19,486.0,0.17831983092638254
818.0,21,500.0,13.513513513513514,4.732177919454521,21,539.0,0.17609992712726188,0.19152870729129978,21,539.0,0.19152870729129978
834.0,17,335.0,8.81578947368421,5.441811999752046,17,398.0,0.2027272728045117,0.18492426910884116,17,398.0,0.18492426910884116
850.0,19,452.0,11.894736842105264,4.9186323505470115,19,499.0,0.2610475196882183,0.20473758365621697,19,499.0,0.20473758365621697
868.0,17,399.0,10.5,5.4289100543290685,17,444.0,0.24737419674088448,0.19152870729129975,17,444.0,0.19152870729129975
887.0,20,412.0,11.135135135135135,5.267093939846895,20,457.0,0.20623082902076664,0.18492426910884116,20,457.0,0.18492426910884116
903.0,18,384.0,9.846153846153847,4.894871256320529,18,424.0,0.20377907515150434,0.19813314547375838,18,424.0,0.19813314547375838
919.0,22,477.0,12.552631578947368,4.568147962131851,22,517.0,0.17496938215241656,0.19152870729129975,22,517.0,0.19152870729129975
936.0,21,415.0,11.216216216216216,4.738199603420653,21,481.0,0.18108562411633594,0.19152870729129975,21,481.0,0.19152870729129975
954.0,21,400.0,10.256410256410257,4.875590360966654,21,443.0,0.16358323687604867,0.19152870729129975,21,443.0,0.19152870729129975
970.0,19,411.0,10.538461538461538,5.079942609857842,19,462.0,0.22734086830397965,0.204737583656217,19,462.0,0.204737583656217
986.0,19,470.0,11.463414634146341,6.162239881211203,19,516.0,0.32473078199499333,0.2113420218386756,19,516.0,0.2113420218386756
1004.0,18,404.0,10.35897435897436,5.640497556831665,18,460.0,0.2835603571275592,0.204737583656217,18,460.0,0.204737583656217
1022.0,19,386.0,9.414634146341463,5.5571989078444695,19,429.0,0.26156406515368086,0.2113420218386756,19,429.0,0.2113420218386756
1038.0,20,407.0,11.0,5.1080906612582435,20,448.0,0.2265257902023513,0.19152870729129975,20,448.0,0.19152870729129975
1054.0,22,481.0,12.657894736842104,4.600630038407026,22,506.0,0.11272446814866473,0.18492426910884116,22,506.0,0.18492426910884116
