step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,t_average_density,agents_total_stopped,agents_total_accumulated_waiting_time,agents_average_density
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0
18.0,9,33.0,2.75,3.335091926251725,9,33.0,0.0003049236267908831,0.05943994364212751,9,33.0,0.05943994364212751
36.0,12,146.0,6.636363636363637,4.310715476550507,12,146.0,0.1965164067466418,0.11887988728425503,12,146.0,0.11887988728425503
52.0,11,218.0,8.074074074074074,6.1837806180916965,11,218.0,0.24771149620793667,0.12548432546671365,11,218.0,0.12548432546671365
68.0,14,202.0,7.214285714285714,6.52588201266023,14,202.0,0.26883656991580274,0.13208876364917227,14,202.0,0.13208876364917227
86.0,12,203.0,7.0,6.865144192526852,12,203.0,0.2826925069920522,0.13208876364917224,12,203.0,0.13208876364917224
104.0,15,321.0,11.068965517241379,6.234784445693755,15,321.0,0.3249606463154607,0.15190207819654808,15,321.0,0.15190207819654808
120.0,13,219.0,8.11111111111111,5.299552694249282,13,219.0,0.09705479213537431,0.11887988728425503,13,219.0,0.11887988728425503
136.0,15,231.0,8.25,5.20003850052933,15,231.0,0.12769691971566513,0.13208876364917224,15,231.0,0.13208876364917224
154.0,13,246.0,8.785714285714286,5.761298223618245,13,246.0,0.24172989020214541,0.13869320183163084,13,246.0,0.13869320183163084
172.0,12,266.0,8.3125,6.192286308165982,12,266.0,0.25454622602936994,0.14529764001408946,12,266.0,0.14529764001408946
188.0,14,204.0,7.555555555555555,5.182422465967362,14,210.0,0.2100557846953166,0.13208876364917227,14,210.0,0.13208876364917227
204.0,16,244.0,8.413793103448276,4.911684207239358,16,244.0,0.1671500414194954,0.14529764001408949,16,244.0,0.14529764001408949
222.0,15,265.0,8.030303030303031,6.680402998839576,15,265.0,0.3261774855885653,0.1585065163790067,15,265.0,0.1585065163790067
240.0,15,291.0,10.777777777777779,5.038909940801703,15,291.0,0.14759050441748356,0.12548432546671362,15,291.0,0.12548432546671362
256.0,15,254.0,8.466666666666667,5.659958146632249,15,254.0,0.17147298610241468,0.13869320183163086,15,254.0,0.13869320183163086
272.0,16,270.0,9.0,4.736432634649843,16,270.0,0.17168974714987528,0.1519020781965481,16,270.0,0.1519020781965481
290.0,16,305.0,9.838709677419354,5.911504590433646,16,305.0,0.23937663509557722,0.15190207819654808,16,305.0,0.15190207819654808
308.0,15,333.0,11.482758620689655,5.875588485147372,15,333.0,0.18971671964449063,0.13208876364917224,15,333.0,0.13208876364917224
324.0,13,251.0,7.84375,6.6037358044444066,13,263.0,0.2980106326726476,0.1519020781965481,13,263.0,0.1519020781965481
340.0,16,226.0,7.290322580645161,5.842801204757211,16,238.0,0.18570615741527283,0.13869320183163086,16,238.0,0.13869320183163086
358.0,18,277.0,10.653846153846153,3.9966435396745537,18,289.0,0.04797678153628029,0.12548432546671365,18,289.0,0.12548432546671365
376.0,18,370.0,13.703703703703704,3.4955564373378363,18,370.0,0.01363927426651749,0.13208876364917224,18,370.0,0.13208876364917224
392.0,9,220.0,6.875,6.783370159683951,9,243.0,0.30656576947973013,0.1519020781965481,9,243.0,0.1519020781965481
408.0,15,222.0,6.9375,5.955158182759989,15,233.0,0.2514173991769743,0.1519020781965481,15,233.0,0.1519020781965481
426.0,17,300.0,9.090909090909092,6.116454898790277,17,311.0,0.2686078656963289,0.16511095456146532,17,311.0,0.16511095456146532
444.0,15,355.0,11.09375,5.579282122698061,15,355.0,0.24227111496939133,0.1585065163790067,15,355.0,0.1585065163790067
460.0,15,286.0,9.225806451612904,4.850955453941762,15,286.0,0.15707970902588786,0.14529764001408949,15,286.0,0.14529764001408949
476.0,16,271.0,8.46875,4.947732537725187,16,271.0,0.12968409419908086,0.1519020781965481,16,271.0,0.1519020781965481
494.0,17,356.0,11.125,4.480794593262859,17,356.0,0.13553414386247425,0.16511095456146532,17,356.0,0.16511095456146532
512.0,16,405.0,12.272727272727273,4.769139960553893,16,405.0,0.19540030417365437,0.1651109545614653,16,405.0,0.1651109545614653
528.0,14,314.0,9.515151515151516,5.575740808355038,14,334.0,0.2357397707404323,0.1585065163790067,14,334.0,0.1585065163790067
544.0,17,265.0,7.794117647058823,5.25348027070731,17,283.0,0.23005234332624447,0.17171539274392392,17,283.0,0.17171539274392392
562.0,17,349.0,10.264705882352942,5.4963878995420075,17,362.0,0.25398810585221954,0.17831983092638254,17,362.0,0.17831983092638254
580.0,15,373.0,12.03225806451613,5.749900598989867,15,386.0,0.23192512948180702,0.15190207819654808,15,386.0,0.15190207819654808
596.0,15,285.0,9.193548387096774,4.833909159308089,15,305.0,0.16968930029341323,0.1519020781965481,15,305.0,0.1519020781965481
612.0,13,234.0,7.3125,5.699343043319265,13,246.0,0.24304938097665094,0.1585065163790067,13,246.0,0.1585065163790067
630.0,16,338.0,10.903225806451612,5.284888138603074,16,338.0,0.21957596923127096,0.1585065163790067,16,338.0,0.1585065163790067
635.0,14,224.0,8.0,3.4797524926146823,14,329.0,0.10280913247958375,0.13869320183163084,14,329.0,0.13869320183163084
